100
40 39
3 12 -288
19 6 -103
29 14 654
6 27 -289
34 10 901
37 7 0
2 12 -614
23 32 168
31 36 846
25 2 -71
23 29 136
18 27 343
16 36 275
28 20 0
31 25 -423
3 37 413
20 33 189
15 12 -39
32 33 -80
10 7 389
27 13 624
36 33 -476
22 9 -188
0 14 100
16 13 266
21 6 689
37 6 -853
0 6 -118
20 27 92
14 29 28
34 1 -835
4 21 143
9 34 624
9 12 -734
3 2 269
2 16 -42
25 20 -347
4 23 358
23 33 534
4 10 -347
8 9 -931
31 3 -102
18 15 716
25 0 851
9 18 865
28 17 936
31 24 200
11 7 -897
36 19 177
11 21 618
7 11 44
29 23 57
17 27 -169
13 22 796
10 17 -657
32 16 -863
19 18 -881
29 2 -485
1 30 -350
3 31 422
15 9 -233
5 11 -895
6 17 154
11 14 -28
23 1 -144
3 1 -523
3 26 -468
6 10 645
3 29 633
4 36 -969
35 7 -563
24 6 647
19 35 -564
21 16 -162
23 20 851
23 16 -269
21 20 474
2 15 -135
7 30 -839
18 25 188
37 24 899
10 21 -46
33 6 874
16 7 50
29 36 846
4 2 -279
25 13 -217
27 35 968
36 35 6
0 21 504
14 6 87
8 34 -598
7 13 -703
27 30 499
7 2 73
27 3 -205
22 16 -996
27 34 887
30 16 -344
31 15 399
0 28 -561
17 1 851
24 27 -585
10 15 -579
19 2 871
7 22 335
35 17 394
22 15 -878
22 5 987
15 30 675
35 33 -395
27 14 -467
15 35 527
24 10 646
36 9 -151
37 0 -836
19 33 340
25 32 977
16 15 953
28 5 -748
34 32 409
34 29 -145
3 14 -922
8 19 -980
26 12 812
10 18 235
14 24 596
5 31 -541
10 16 917
16 4 599
5 9 -194
17 35 658
15 4 -70
25 26 -690
28 0 -359
33 19 800
25 4 67
0 36 -120
14 17 -475
35 26 335
18 10 -305
26 11 381
19 7 -539
37 25 -882
37 16 -261
30 5 342
14 1 -82
19 22 -595
29 33 481
27 20 872
14 11 -595
24 7 737
28 7 -928
29 22 199
24 22 -572
34 33 505
19 29 168
7 24 34
15 25 978
2 3 -197
27 21 -770
25 37 406
4 12 -792
34 6 643
17 22 -39
23 2 144
31 8 354
6 37 -221
25 8 -127
5 23 153
36 30 503
22 31 -39
12 7 -51
14 2 180
18 12 -463
21 8 -205
16 5 803
5 12 -808
24 34 820
22 17 -552
36 20 -766
12 31 895
11 20 412
36 13 -72
25 6 -402
34 27 54
26 17 -234
24 8 45
20 18 -623
21 32 -119
4 27 -225
23 21 866
28 29 -315
15 16 -286
26 32 22
5 27 -308
4 31 406
18 32 -901
15 23 168
0 23 -795
27 1 109
11 31 -606
7 27 -586
9 29 -142
22 21 -954
31 27 82
26 7 -376
32 31 -973
19 26 -923
35 36 235
7 16 -908
12 33 169
28 35 643
7 6 -593
34 37 -303
36 18 -727
17 6 413
33 15 -385
12 0 978
37 31 744
19 23 -22
14 21 -440
1 18 891
35 8 984
15 26 -814
7 18 -507
15 37 -738
26 10 -115
2 18 -394
12 25 -746
10 20 -165
26 1 797
5 8 -767
28 10 -929
30 20 367
2 0 281
34 21 -971
25 9 -602
5 16 -917
15 29 -978
17 15 751
37 19 561
7 29 -423
25 7 559
21 15 -564
10 31 388
32 5 -992
3 16 -448
12 10 754
38 143
19 24 -828
25 24 -712
10 24 -825
27 10 -464
23 27 26
8 19 233
37 23 -570
33 10 85
0 23 -9
4 25 807
28 24 -376
5 25 -880
11 28 -651
29 0 500
17 5 158
26 25 915
16 24 -663
14 10 605
7 5 -251
31 26 138
32 5 -137
30 4 728
34 4 -400
36 0 926
3 8 857
15 36 -679
22 15 -272
9 4 -120
12 34 994
35 17 886
13 28 884
2 17 -667
21 5 -70
1 3 270
18 13 74
6 13 242
20 25 -106
6 0 -600
0 8 -798
12 8 -556
26 10 216
10 37 888
27 19 496
30 13 -7
4 0 779
32 15 879
33 1 245
11 24 805
13 3 -948
0 18 -809
21 17 -123
20 0 -244
30 15 627
17 6 607
16 8 733
17 1 -497
36 32 771
16 21 720
22 32 -615
10 6 874
11 7 -445
25 19 -725
3 29 -520
0 22 -584
23 12 -700
14 29 458
31 3 876
3 12 -454
31 9 -264
1 8 453
8 5 -704
23 0 263
4 22 -970
17 8 759
14 25 465
35 21 144
9 35 174
23 3 -507
23 6 639
34 17 660
32 2 -378
32 4 -319
2 20 447
1 32 853
21 28 727
13 17 -92
3 18 -620
30 8 190
12 0 884
4 17 957
10 5 229
27 36 854
5 32 293
33 12 -789
16 11 853
3 24 823
28 21 900
35 16 949
12 16 752
20 26 -589
24 33 -120
20 35 -843
6 9 -420
8 23 417
9 1 -279
23 5 -233
35 23 -474
15 29 -986
23 2 601
10 19 815
24 30 -452
24 27 214
30 36 60
30 31 158
14 23 168
11 14 -636
12 5 -337
9 0 617
25 23 -446
31 32 -92
19 21 -910
19 28 -424
5 20 522
24 12 705
31 20 749
7 11 -567
19 30 994
14 13 614
28 35 -110
9 17 451
28 5 276
37 34 -549
9 23 -712
8 15 -734
27 9 -600
0 10 221
7 29 190
26 18 614
19 18 696
10 4 -675
30 33 292
1 17 -544
12 24 -615
30 155
19 26 -838
24 19 242
4 19 -876
17 24 -420
29 19 62
1 4 -297
14 26 271
2 14 -673
15 1 -866
7 15 -858
3 7 -328
16 17 -144
6 7 292
8 7 348
25 2 -353
23 14 301
21 19 116
13 21 313
5 26 -64
20 21 -9
9 8 12
28 8 -781
18 16 199
0 5 -653
27 9 703
11 27 -88
10 1 818
12 15 961
22 0 823
26 20 -258
23 8 74
9 6 670
0 14 265
13 10 445
27 0 319
9 18 502
24 25 434
22 5 411
7 20 -579
17 3 285
8 27 -988
23 11 -493
11 15 723
8 5 -961
1 28 747
25 3 847
27 24 -694
28 6 -861
3 15 -924
23 26 -214
21 22 -378
20 9 -391
6 9 133
13 25 -861
19 28 -314
13 15 577
0 13 -461
27 12 -214
24 26 -495
15 23 -967
27 28 -228
25 19 -190
28 24 -862
11 25 459
13 11 60
22 6 -943
28 4 204
29 20 -328
3 2 232
23 5 -89
14 8 -988
4 3 263
24 14 -603
19 16 197
6 0 341
1 22 -664
25 26 -873
3 10 -584
21 16 -915
20 10 -438
0 10 -342
2 18 -998
1 29 762
27 14 -399
26 9 -435
20 7 740
21 13 123
7 17 -164
18 9 -129
6 1 -667
3 25 410
1 8 -162
21 3 653
21 26 -23
22 15 -784
18 6 712
17 23 -544
29 6 -524
8 28 -745
13 0 -639
27 4 -968
22 29 -985
2 12 -146
26 25 605
4 16 -853
8 26 632
10 6 193
12 27 132
29 8 713
29 23 -480
23 19 -604
11 24 481
5 27 565
7 1 436
10 9 -155
10 2 -490
8 23 -176
8 3 380
15 27 -813
16 2 429
1 25 821
21 20 777
9 23 -978
26 18 399
11 0 815
18 0 -730
24 23 -210
12 17 -764
12 23 -492
15 20 114
17 16 731
13 9 167
26 14 -749
22 24 152
20 2 269
11 2 269
1 0 -292
17 7 -757
19 3 -538
10 23 176
19 2 780
13 3 -689
5 17 -948
12 14 -79
9 28 70
29 15 -151
10 19 452
26 12 -442
14 21 270
22 12 -562
14 25 -717
10 29 698
4 21 857
16 20 -335
13 4 427
44 336
43 41 409
31 41 -764
2 43 580
24 41 694
36 24 -41
34 43 896
14 24 762
26 24 -108
15 36 -734
16 2 541
0 2 -127
39 34 805
12 2 278
29 16 449
40 39 -290
13 2 -414
22 36 -843
30 0 235
18 30 433
25 15 -311
9 41 -509
11 39 -624
42 29 547
27 0 215
5 11 898
17 5 -331
37 34 -54
8 13 186
10 5 -688
35 12 125
1 35 71
7 39 228
21 13 74
23 39 -571
28 27 914
33 2 -347
38 35 319
4 26 -603
19 18 -290
20 38 -221
6 38 188
32 20 863
3 2 -230
8 4 -959
32 3 863
5 20 179
22 21 94
20 42 -548
12 26 -555
28 22 458
14 12 830
25 42 358
32 31 195
32 9 52
2 18 260
1 31 384
38 21 325
11 34 -304
15 4 461
39 0 346
31 3 738
28 25 259
33 29 44
23 25 -165
6 30 -138
40 19 660
20 6 -541
12 31 951
30 8 -583
25 12 551
17 28 847
12 15 -438
5 37 765
43 1 854
43 34 349
4 17 418
42 28 -623
24 10 -72
0 26 -443
26 8 -27
25 19 50
21 3 571
36 22 407
8 26 -605
40 12 -933
15 39 59
29 14 -883
3 24 -491
37 18 14
42 5 687
43 33 338
25 8 -521
28 24 737
30 31 863
21 14 923
0 7 -205
18 15 -403
0 29 -869
42 7 -890
43 9 169
0 32 -633
39 37 391
4 5 141
36 8 912
12 9 104
41 0 -541
16 20 -90
15 16 127
12 11 -755
40 38 96
38 41 -828
17 24 -124
16 29 725
42 26 -189
42 4 -736
24 3 -974
21 30 -698
41 39 381
42 33 -558
11 29 -38
0 31 534
20 25 -390
17 6 121
1 21 26
18 41 -38
39 26 338
0 16 442
11 24 536
33 7 446
31 28 688
21 18 -933
29 35 656
9 37 -105
42 11 760
23 22 85
17 31 273
41 19 315
23 3 -92
1 29 -542
39 43 999
6 26 55
34 2 -675
21 32 -916
1 8 -47
37 1 -322
18 21 -841
43 29 -775
27 16 -683
26 18 -701
19 20 316
0 23 735
35 18 44
15 32 127
35 21 395
37 39 -202
32 13 368
32 22 551
36 23 -39
22 7 -203
8 28 269
7 10 50
38 6 789
32 1 654
6 9 261
15 34 -467
17 20 -185
17 33 341
37 30 -959
9 15 -986
7 22 210
24 32 920
12 18 -187
27 1 -467
9 21 246
3 15 -669
19 17 385
32 15 -203
35 20 -496
38 10 -534
4 2 936
37 4 375
23 14 -330
38 19 242
24 16 337
37 16 445
35 7 450
25 20 -627
5 28 137
23 42 -923
20 29 -673
28 42 -357
20 39 205
2 40 93
36 3 -192
40 0 -185
20 37 187
21 10 368
12 39 528
33 36 355
2 31 279
1 11 -168
31 27 -144
24 19 -872
40 29 17
18 24 955
28 33 -614
2 26 553
27 35 -10
36 25 -640
29 30 465
34 32 314
23 20 583
32 17 371
43 21 513
23 19 -344
36 27 435
1 25 245
19 35 -550
32 41 -597
3 17 214
26 27 -705
12 28 9
38 13 -756
3 12 -831
22 10 -717
10 29 -201
17 19 735
26 4 699
23 33 179
36 37 803
35 24 838
32 18 -269
33 41 -94
25 10 -208
26 2 869
2 15 76
34 20 -363
22 29 -917
17 40 243
26 21 -558
21 27 837
10 7 486
18 32 160
31 29 7
11 23 -624
19 12 60
32 14 237
28 4 -739
26 40 -187
19 8 616
1 19 893
42 23 -209
8 29 248
28 23 353
1 24 -24
18 39 280
4 42 -85
22 27 241
24 39 334
29 40 -689
21 25 -895
8 9 -972
7 9 -332
18 36 -526
15 5 -323
40 10 886
8 5 348
9 19 681
18 8 442
29 23 872
11 21 -416
12 17 -123
2 17 430
4 22 273
38 33 48
30 2 -562
14 6 -688
1 36 -42
38 27 -417
2 39 -763
41 18 -182
30 4 43
14 42 -272
27 17 341
13 23 -237
0 13 -396
8 1 13
22 6 -568
42 30 -791
17 22 171
28 36 -978
8 18 578
26 17 387
12 35 426
17 25 -175
22 13 712
5 29 364
15 9 234
16 30 921
37 19 -428
32 33 474
16 28 -966
5 30 615
25 3 -902
33 26 -307
5 31 309
38 30 880
41 43 -589
4 34 168
7 11 -781
8 21 -547
23 35 -56
41 20 -565
6 27 615
25 43 -905
5 32 -800
6 42 768
34 25 -280
14 5 72
30 27 571
22 12 914
11 35 143
33 14 390
19 25 -161
10 11 63
21 29 -549
37 43 905
39 27 -489
6 39 -728
20 30 446
13 14 -91
43 2 -187
7 14 -846
1 42 93
40 43 -121
24 13 -413
40 211
39 8 731
29 8 -804
31 29 196
20 29 70
26 31 344
1 26 192
32 26 499
3 8 -786
13 31 29
18 31 239
21 29 231
11 3 -833
0 29 -761
5 8 312
7 31 564
30 26 -758
24 7 -457
33 1 64
35 33 51
22 35 746
38 31 877
10 11 705
36 11 -536
19 7 296
16 21 745
23 38 -171
14 10 88
37 18 684
4 19 -485
12 14 832
28 20 811
9 1 459
2 11 59
6 3 -584
15 5 -44
34 21 418
25 38 265
17 15 -643
27 18 -684
28 10 -519
11 14 59
33 20 -594
17 28 375
21 20 -897
31 10 568
9 25 645
30 9 -642
0 34 556
34 17 -678
9 31 -106
39 6 -249
16 22 943
25 23 10
5 15 438
2 30 -810
20 24 983
15 27 402
0 6 -625
38 12 753
36 12 -790
33 30 -680
38 18 -831
31 11 -419
9 13 620
19 21 701
7 32 711
2 31 -629
10 17 -399
24 25 -491
30 10 439
11 0 433
4 1 90
21 19 -986
9 0 109
7 8 -353
5 29 -642
25 37 -361
21 11 475
11 23 185
17 7 491
15 39 -909
38 28 177
22 14 577
13 5 795
29 24 175
37 7 -417
16 13 169
12 16 688
14 4 456
36 29 -229
26 4 -252
25 27 271
13 20 112
22 39 228
16 14 -378
24 16 -895
1 5 -860
11 34 576
24 22 -795
5 18 -350
11 16 -411
18 0 -964
14 3 967
38 26 380
19 15 200
38 22 974
13 37 300
32 18 509
6 12 -765
5 36 192
34 5 541
30 2 -179
10 8 721
36 20 -728
10 5 -30
14 20 -184
33 19 -622
1 4 621
20 31 533
14 12 -449
30 22 337
19 22 606
33 25 -713
18 38 886
16 10 515
29 9 535
27 14 -936
22 31 892
8 15 -329
18 5 986
16 28 -156
25 1 838
32 6 -498
14 8 -575
13 38 -502
0 35 519
17 22 -59
34 24 14
1 37 -9
14 35 957
1 19 -885
38 20 312
21 36 -980
14 32 647
20 15 -595
7 36 -746
21 2 474
13 14 -140
18 9 683
12 38 -275
9 21 173
7 15 219
38 11 852
36 8 793
16 20 415
3 21 99
4 38 523
19 4 176
0 17 848
29 33 69
9 19 221
39 26 -11
6 37 -154
2 28 -423
3 20 748
20 28 490
6 17 631
14 31 669
29 1 957
23 27 -921
7 29 -455
24 35 -786
38 35 633
39 30 473
4 35 -964
36 25 197
36 21 391
4 11 -613
39 32 -810
17 2 -428
27 10 -650
16 24 590
39 11 -171
7 19 -333
25 2 109
39 23 -537
13 19 20
26 17 912
19 27 -873
36 37 -871
6 30 -335
12 22 520
4 14 405
8 5 -203
11 15 754
19 33 -670
36 17 -816
10 23 -886
15 37 -986
17 13 -797
18 11 16
38 25 -579
8 33 -34
35 14 855
19 5 -343
16 26 -852
28 13 619
9 38 887
26 2 560
24 28 -418
26 10 -620
39 38
14 1 -468
33 14 236
5 33 -858
11 1 651
7 5 602
0 33 -769
26 11 420
28 33 -794
24 7 837
2 24 -523
19 14 -553
12 1 462
35 14 150
31 2 -152
32 31 -542
13 7 156
37 1 -857
17 37 894
36 0 229
8 28 -389
30 33 699
6 5 -294
10 19 992
3 35 -637
20 8 972
21 13 -377
16 30 -863
38 14 -502
4 30 -350
29 6 660
34 35 987
15 37 -468
23 36 613
18 31 -201
27 17 19
9 27 -788
25 37 -565
22 6 -111
17 16
3 5 95
1 3 -800
0 1 101
16 1 -337
8 3 -890
13 8 -900
2 16 743
6 2 384
12 1 -557
15 5 631
11 16 -8
9 5 993
4 1 -625
7 12 -471
14 16 -854
10 0 829
11 11
5 8 846
3 5 95
9 5 -272
4 9 -404
10 5 -224
2 9 533
1 4 413
0 2 -257
6 1 -743
7 6 -167
1 0 -83
50 167
19 6 -123
40 6 -518
14 19 -886
43 40 -678
42 43 -477
49 19 -249
16 19 523
41 14 -778
46 19 406
20 46 124
39 41 724
3 19 671
26 42 422
5 43 470
2 42 894
34 16 -938
28 49 -156
30 20 -439
17 3 592
4 3 -624
9 3 -479
0 46 -796
45 43 -35
37 14 -328
47 40 -643
33 14 -828
38 33 932
22 49 -644
8 14 -601
10 0 -457
1 2 -951
29 10 -117
23 8 -122
31 30 -522
12 20 123
11 28 -947
27 12 278
15 11 619
25 0 109
24 20 -784
48 19 970
32 4 798
36 0 -217
35 36 42
18 28 139
7 18 -14
13 3 688
21 42 -121
44 0 -118
22 31 505
27 39 -453
29 5 -23
24 42 749
8 19 -39
22 32 -36
38 6 443
19 12 268
40 23 767
32 49 742
37 35 228
35 42 -371
6 33 -292
40 18 831
20 11 -462
6 29 685
6 19 542
47 33 -466
38 42 -613
36 32 -638
38 41 341
2 7 -108
12 47 -842
4 14 723
36 44 563
13 40 -115
7 28 -383
22 3 660
11 44 853
48 46 -896
14 48 -341
44 39 -485
13 46 -408
22 36 389
32 15 554
3 41 -270
31 16 25
35 24 537
39 4 683
2 32 -72
4 37 719
14 37 55
25 39 859
37 47 367
38 29 753
6 30 -732
22 26 495
29 7 -192
11 4 390
9 7 -380
48 29 124
34 18 -976
11 3 466
4 18 655
30 13 544
10 40 11
17 28 170
2 38 -839
46 7 129
8 43 -151
26 10 -502
15 45 281
2 22 131
39 46 402
4 27 -721
35 4 896
11 26 -380
29 6 -603
2 13 -845
31 23 646
27 41 -216
41 37 -961
24 5 632
6 18 -693
2 23 28
34 22 37
6 32 268
3 26 238
19 28 929
8 47 -63
10 23 167
17 29 692
14 21 292
26 41 -26
16 3 682
9 40 842
39 14 -235
4 24 657
18 43 632
1 14 690
27 23 154
11 27 494
35 26 706
47 6 878
13 48 -402
33 31 270
4 48 969
36 17 535
25 20 434
23 6 113
0 35 -287
44 26 -799
5 47 470
5 29 -565
3 37 -390
2 49 731
20 37 -487
12 1 339
49 33 23
29 23 -911
21 30 463
48 13 931
42 37 -443
15 37 -430
15 33 966
34 41 739
13 42 -615
18 33 991
14 13
8 12 418
4 8 -759
11 8 -872
10 8 -45
6 10 378
9 8 272
2 8 240
13 8 466
1 13 -67
5 8 -227
0 6 -113
7 10 67
3 13 -916
38 258
29 16 539
12 16 -905
21 29 -429
28 29 63
27 28 -374
9 28 123
26 28 811
33 27 557
19 33 50
20 27 -970
37 9 116
10 21 -886
5 26 992
3 27 737
35 9 -614
4 19 444
22 26 706
15 9 79
18 4 159
34 9 504
1 3 -677
31 15 594
6 27 465
11 1 899
0 10 627
24 10 79
8 21 -327
7 20 335
30 9 281
2 20 761
13 19 -677
17 20 -643
14 9 524
25 5 -515
32 12 258
36 22 177
23 17 -915
32 36 524
33 8 -911
25 12 -462
26 34 610
11 10 -53
32 7 -682
30 26 232
21 15 545
28 37 60
34 0 809
22 20 614
7 36 -905
24 32 980
3 13 -975
6 36 -935
14 22 376
4 14 452
12 14 -562
30 18 294
9 21 -28
36 26 619
37 32 -239
27 16 612
9 32 -121
10 37 739
24 31 863
13 11 -612
22 24 -426
10 3 -607
1 29 7
9 29 -501
17 13 -800
18 28 -934
0 5 903
33 26 547
15 13 -201
29 27 82
35 15 -369
29 11 286
20 22 503
25 3 -20
17 1 697
19 9 494
16 34 941
3 11 959
17 24 381
5 0 350
11 2 88
7 6 -230
35 26 -337
18 19 -23
37 18 570
13 31 785
35 33 311
15 11 942
4 30 -421
5 14 -461
16 26 258
10 11 480
11 31 796
32 23 241
29 4 -629
3 15 925
9 16 -944
19 25 820
18 29 -534
28 21 -234
18 16 226
8 16 -541
4 6 -38
0 13 -572
32 1 -952
12 6 635
0 25 -968
22 12 560
28 13 -931
29 9 -629
33 16 997
29 17 205
17 18 -188
37 26 306
3 37 284
12 4 331
37 6 953
21 16 -495
7 32 -202
31 23 -800
32 18 -350
11 24 432
24 2 226
1 20 238
25 36 -832
11 22 -627
36 27 653
37 14 280
11 28 374
29 18 932
10 22 -388
4 16 240
5 28 -341
25 24 -347
14 23 368
17 32 -187
16 8 717
1 9 610
37 15 527
6 33 235
6 30 -313
33 13 -418
11 3 910
34 33 -135
25 0 48
13 6 -893
0 17 83
1 8 959
1 34 -124
16 14 -149
19 30 183
30 3 -151
25 9 454
30 15 -378
24 0 -753
10 4 80
8 3 864
2 5 -606
25 26 285
32 13 993
19 11 -908
35 19 -89
35 5 -915
29 13 -881
4 1 -743
19 14 -755
18 32 448
4 8 936
6 34 281
13 24 -926
7 33 -181
33 0 -12
3 34 -864
23 0 959
33 29 -558
33 9 52
5 36 -826
27 33 219
2 1 813
33 32 -378
16 13 319
7 1 249
25 7 812
21 33 215
8 1 -803
31 4 -996
21 1 427
34 31 874
2 26 357
28 26 756
10 15 228
8 33 934
35 2 583
25 27 -269
29 34 -867
25 31 225
27 35 98
8 17 -982
9 31 -958
27 37 55
7 27 996
23 10 380
29 14 -854
2 14 413
37 2 -928
7 37 -496
7 28 -844
18 10 -638
0 20 310
26 32 377
25 16 105
1 7 -562
26 17 717
10 36 573
5 18 479
27 6 733
30 35 52
18 5 469
28 0 675
14 11 21
18 31 -181
6 19 898
5 7 -62
20 35 884
20 17 94
18 22 -595
4 33 -450
37 5 865
8 26 659
28 36 240
28 16 250
36 24 442
16 7 982
22 6 -332
19 35 -813
31 14 -933
37 24 -640
23 29 -440
9 27 -709
3 1 77
29 25 927
28 34 -198
27 32 377
12 10 -934
20 30 -904
10 27 -734
2 3 648
16 12 -840
10 8 986
14 31 -494
10 5 -348
21 28 474
19 4 -361
23 19 262
40 39
11 2 366
24 11 -915
28 24 398
31 11 -337
25 11 -569
36 28 554
22 11 -918
39 22 -914
32 28 -839
23 11 160
26 39 115
18 36 269
13 23 -611
0 2 378
16 28 -617
30 39 -328
19 39 -248
34 2 -686
27 16 -647
6 0 554
33 13 -396
20 6 151
38 32 965
3 30 -828
29 6 810
4 33 392
9 23 -524
1 9 973
15 13 27
12 18 121
10 23 -341
17 13 -663
8 9 322
14 17 -466
37 30 598
35 27 704
7 10 -428
5 31 -526
21 30 -581
18 42
5 17 -45
6 5 807
0 17 526
1 5 293
8 5 -344
12 1 -932
11 8 -971
9 6 549
2 1 449
10 17 -234
16 17 -487
4 10 348
3 0 -630
14 17 -711
13 4 -820
7 13 963
15 13 -635
7 9 532
1 12 -806
10 1 720
13 15 389
5 0 360
9 2 360
8 1 -604
7 16 459
13 5 216
5 12 920
6 14 -786
0 6 470
1 3 -254
3 15 502
6 13 872
4 5 142
11 0 508
17 13 -923
0 15 161
14 10 -983
11 2 827
14 15 745
5 4 -49
15 6 -664
9 17 128
48 501
26 43 -250
12 26 361
1 12 -322
23 26 504
40 26 229
10 1 -148
5 1 -712
41 10 360
30 1 -159
42 41 451
18 30 659
19 5 -630
13 30 -987
11 23 746
32 42 247
6 40 -822
39 26 -66
8 1 -320
36 40 613
47 41 622
0 8 981
29 43 441
35 11 656
45 12 457
33 13 -473
2 5 749
46 6 878
4 19 -544
22 43 -883
37 46 -329
21 32 109
24 32 661
16 45 800
3 0 632
14 39 557
27 43 37
17 19 -848
28 4 -697
38 41 -677
20 36 -593
44 18 912
31 13 -320
34 37 674
7 3 701
9 43 76
15 18 -462
25 19 -537
15 6 -860
41 11 -1
15 38 -667
39 13 -408
31 11 828
40 9 846
2 9 982
27 5 63
2 24 401
17 42 143
26 34 575
0 23 998
9 8 -720
19 45 846
37 45 738
8 33 764
6 25 -977
1 13 -664
23 7 -525
36 32 -499
8 39 -709
11 9 160
15 29 -640
21 0 -68
18 1 751
19 13 426
46 45 -437
11 14 170
4 2 -437
41 37 -825
22 3 -147
41 24 -506
47 40 -283
30 0 280
8 44 -54
14 11 -361
35 32 -33
3 42 -897
4 38 -516
12 3 509
19 22 -820
26 47 -669
46 16 291
20 25 -49
43 24 -695
20 33 -142
1 10 -496
47 13 854
8 11 632
23 4 -471
45 37 -351
20 17 246
34 35 -84
33 34 -83
29 22 -455
13 26 536
37 19 -651
27 0 -865
25 35 651
18 31 626
24 17 -784
46 36 768
26 16 336
45 3 -772
21 34 -855
3 34 49
41 18 302
38 11 -446
5 11 -501
34 14 -940
34 18 -110
9 6 -898
25 22 952
4 24 707
29 21 608
42 26 -314
41 16 -66
33 15 120
10 47 -108
0 31 -209
36 9 872
3 5 367
43 14 296
44 2 -132
27 13 -470
45 40 -479
33 46 288
14 16 -943
16 41 -457
29 4 -755
21 24 -542
20 15 -387
15 17 -327
21 46 624
31 45 -976
3 44 895
24 4 625
10 0 26
16 31 119
44 40 791
19 30 -170
14 4 915
32 18 -55
26 41 810
11 4 827
11 15 -310
25 44 964
35 20 -93
7 27 704
8 7 -840
19 34 316
19 14 -642
33 8 -519
39 30 60
29 1 -404
43 1 -522
43 15 -345
7 14 988
28 40 -939
30 33 56
28 41 666
22 37 -724
28 32 -271
8 14 373
30 38 -137
15 33 507
25 5 146
2 21 -288
0 11 -237
47 2 -790
18 19 -159
40 1 225
30 3 -849
21 23 -154
12 1 301
46 38 782
15 0 -632
2 40 121
16 21 445
32 33 -459
46 9 947
42 25 357
36 24 -188
7 32 980
19 32 242
15 37 -543
46 39 -611
2 16 -864
31 2 -872
33 41 909
32 15 107
19 47 515
19 28 -936
2 35 971
11 13 1000
43 26 -479
0 27 -26
33 14 -732
15 47 341
11 45 -67
24 27 157
17 24 229
14 1 42
27 23 788
2 19 -727
43 40 195
11 34 652
3 35 -981
47 20 591
14 25 -899
19 11 552
4 40 883
13 3 48
4 43 -481
12 18 344
14 17 -225
9 11 910
45 30 661
24 2 -174
44 21 -116
17 6 -383
31 39 -235
27 11 -122
6 32 214
2 46 -179
39 0 17
9 2 558
31 24 811
33 42 -848
42 0 870
5 4 761
21 30 907
10 25 723
44 39 400
18 5 -233
6 23 425
7 33 -413
27 45 -579
16 36 -287
35 15 -184
26 22 286
32 8 -190
37 13 -115
24 46 359
22 5 242
30 19 32
39 33 -891
4 41 -515
23 38 -727
35 25 -789
6 14 -827
23 30 -259
18 40 -696
22 2 790
40 31 -442
39 35 368
27 34 -643
11 27 -964
15 39 -935
34 33 -837
10 8 76
27 3 140
41 5 -662
13 18 -501
41 0 725
31 1 -36
15 16 638
31 41 60
17 31 -505
47 24 174
42 11 648
35 30 -388
9 25 950
5 15 238
34 45 594
34 19 -315
44 20 -599
10 41 -10
34 26 -293
19 31 49
3 36 -759
6 28 -722
2 23 830
17 39 -651
38 47 -119
45 7 -323
35 47 -798
47 42 652
10 17 736
5 22 -909
4 28 -458
22 41 -890
4 29 76
43 18 912
13 19 -3
40 39 -830
10 18 -387
43 37 -955
19 0 -908
27 30 -791
24 16 -606
22 10 101
36 37 -554
17 41 422
41 47 811
45 42 -960
35 33 -228
46 32 895
15 32 589
7 45 305
38 13 538
45 20 -585
39 15 172
45 1 -441
42 45 108
29 3 -852
2 29 640
37 43 88
6 34 721
7 31 821
44 6 -688
15 22 376
10 30 848
44 45 -598
16 19 -462
7 12 349
24 20 -268
18 16 -953
41 12 -499
14 38 -808
47 30 30
32 12 734
41 46 -328
32 27 -663
44 23 126
20 13 -788
32 21 31
13 5 -952
34 10 -572
4 23 125
23 28 -125
22 27 -776
21 39 -672
36 46 -675
7 9 -346
4 17 860
28 20 -249
30 8 614
25 31 -42
16 28 -639
19 6 126
11 42 -961
38 34 7
9 47 291
31 21 -442
18 43 68
20 24 -840
8 18 339
21 26 -675
36 18 418
36 1 -687
22 40 -761
43 34 -978
8 3 460
19 36 -982
0 14 620
45 5 -935
42 24 597
30 6 168
8 19 658
13 34 -37
1 8 709
13 46 -426
8 41 928
5 20 804
4 42 -680
33 36 960
12 40 106
42 34 124
5 33 138
4 11 699
10 24 -48
34 30 76
20 9 -483
35 28 318
36 4 954
24 1 -998
41 2 652
31 4 -983
4 21 519
39 16 -339
11 16 -271
36 22 -16
41 43 -495
43 17 287
2 26 -864
26 23 436
46 20 273
3 18 652
9 37 -868
29 15 -460
2 12 -4
39 12 -303
9 23 -988
30 18 786
22 36 470
32 13 376
16 1 -855
20 38 187
22 44 446
36 29 -648
36 0 -861
27 22 671
46 26 278
30 41 -325
14 0 -329
3 24 71
17 46 -479
38 16 -984
45 26 -703
45 0 679
14 41 772
28 31 228
5 16 -63
22 25 555
38 17 246
19 46 -646
40 47 -796
15 4 369
18 32 -620
35 45 -284
36 2 458
15 44 -488
4 0 160
7 25 -550
19 41 358
0 36 288
16 18 -405
39 38 -265
32 20 621
28 3 674
29 35 791
4 39 -383
43 45 -286
3 26 86
42 6 -771
24 9 40
40 2 206
22 4 481
25 10 -899
10 43 -996
25 27 -287
14 26 -486
29 34 712
30 4 -251
6 33 -728
45 4 916
6 21 316
10 11 -948
17 2 596
20 5 -296
14 27 824
